id;time;created_at;from_user_name;tekst;filter_level;possibly_sensitive;truncated;retweet_count;favorite_count;lang;to_user_name;in_reply_to_status_id;quoted_status_id;source;location;lat;lng;from_user_id;from_user_realname;from_user_verified;from_user_description;from_user_url;from_user_profile_image_url;from_user_utcoffset;from_user_timezone;from_user_lang;from_user_tweetcount;from_user_followercount;from_user_friendcount;from_user_favourites_count;from_user_listed;from_user_created_at;hashtags;neg;neu;pos;compound;Label
847.176.478.265.442.000,00;1.490.817.586;29-3-2017, 19:59:46;SteersMann;@sheilafla345 Yea team #brexit!! Congrats, best wishes! 🇬🇧🇬🇧🇬🇧🇨🇦🥇🍸🍷🍻🇬🇧😀;low;;0;0;0;en;sheilafla345;846.955.858.848.305.000,00;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";BC, Canada;;;1.461.022.464;Steers Mann;0;"Retired electronics technologist; proponent of cybernetics: http://tinyurl.com/avk47  And of Wiener's Human Use of Human Beings: http://tinyurl.com/q4o4qh5";;http://pbs.twimg.com/profile_images/3716251096/4292dab52f12d17afa8a5987e36d9a34_normal.jpeg;-25.200;Pacific Time (US & Canada);en;20.935;735;670;39.518;21;27-5-2013, 01:51:30;brexit;0;0,332;0,668;0,8772;euphoric language
847.177.209.014.075.000,00;1.490.817.761;29-3-2017, 20:02:41;LIONSE9;@lilyallen SMILE SMILE SMILE,,#BREXIT;low;;0;0;0;en;LIONSE9;847.169.915.601.797.000,00;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";South East, London.;;;191.929.751;Dedge Kempster;0;Millwall FC, WE FEAR NO FOE,. UKIP, The Way Forward for our Great Christian Country,,, Love it or Leave it.;;http://pbs.twimg.com/profile_images/845677897335623680/6nA_x_ZO_normal.jpg;;;en;21.923;1.605;2.267;23.295;37;17-9-2010, 18:43:13;BREXIT;0;0,236;0,764;0,7555;euphoric language
847.177.209.014.075.000,00;1.490.817.761;29-3-2017, 20:02:41;LIONSE9;@lilyallen SMILE SMILE SMILE,,#BREXIT;low;;0;0;0;en;LIONSE9;847.169.915.601.797.000,00;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";South East, London.;;;191.929.751;Dedge Kempster;0;Millwall FC, WE FEAR NO FOE,. UKIP, The Way Forward for our Great Christian Country,,, Love it or Leave it.;;http://pbs.twimg.com/profile_images/845677897335623680/6nA_x_ZO_normal.jpg;;;en;21.923;1.605;2.267;23.295;37;17-9-2010, 18:43:13;BREXIT;0;0,236;0,764;0,7555;euphoric language
847.183.244.428.681.000,00;1.490.819.200;29-3-2017, 20:26:40;Jonathonsciola;#brexit Congratulations https://t.co/1VpTt1EXID;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Melbourne;;;20.348.406;Jonathon Sciola;0;Futurist. Coffee @promisedlandcoffee. Coach http://jonathonsciola.com. Judge @AuCoffeeAwards. Member @stairwaychurch. Tech. Scifi.;http://Jonathonsciola.com;http://pbs.twimg.com/profile_images/840412224673865728/0SSUsYuz_normal.jpg;39.600;Melbourne;en;7.922;1.052;743;3.161;85;8-2-2009, 03:03:30;brexit;0;0,339;0,661;0,5994;euphoric language
847.183.244.428.681.000,00;1.490.819.200;29-3-2017, 20:26:40;Jonathonsciola;#brexit Congratulations https://t.co/1VpTt1EXID;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Melbourne;;;20.348.406;Jonathon Sciola;0;Futurist. Coffee @promisedlandcoffee. Coach http://jonathonsciola.com. Judge @AuCoffeeAwards. Member @stairwaychurch. Tech. Scifi.;http://Jonathonsciola.com;http://pbs.twimg.com/profile_images/840412224673865728/0SSUsYuz_normal.jpg;39.600;Melbourne;en;7.922;1.052;743;3.161;85;8-2-2009, 03:03:30;brexit;0;0,339;0,661;0,5994;euphoric language
847.196.067.431.166.000,00;1.490.822.257;29-3-2017, 21:17:37;briggakutz;Ha ha ha haaaa ha ha ha haaaaaaaaaa ha ha haaaaaaaa ha ha ha haaaaa ha haaa haaaaa ha ha haaaa  lets show compassion for remoaners  #Brexit;low;;0;0;0;sv;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ENGLAND;;;330.488.182;I MADE YOU TWEET ME;0;SKINHEAD,Co founder+(ex)lead vocals for SKAband @TheROUGHKUTZ 2Tone and skinhead reggae/ska,MUFC, WARNING/OFFENSIVE site IVE WARNED YOU.. I'm a TROLL! IM A CUNT;http://www.youEnteredYouLost.com;http://pbs.twimg.com/profile_images/789476364718137344/rm79iiQU_normal.jpg;3.600;London;en;48.666;1.125;1.182;4.217;37;6-7-2011, 18:02:26;Brexit;0;0,247;0,753;0,9843;euphoric language
847.196.067.431.166.000,00;1.490.822.257;29-3-2017, 21:17:37;briggakutz;Ha ha ha haaaa ha ha ha haaaaaaaaaa ha ha haaaaaaaa ha ha ha haaaaa ha haaa haaaaa ha ha haaaa  lets show compassion for remoaners  #Brexit;low;;0;0;0;sv;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ENGLAND;;;330.488.182;I MADE YOU TWEET ME;0;SKINHEAD,Co founder+(ex)lead vocals for SKAband @TheROUGHKUTZ 2Tone and skinhead reggae/ska,MUFC, WARNING/OFFENSIVE site IVE WARNED YOU.. I'm a TROLL! IM A CUNT;http://www.youEnteredYouLost.com;http://pbs.twimg.com/profile_images/789476364718137344/rm79iiQU_normal.jpg;3.600;London;en;48.666;1.125;1.182;4.217;37;6-7-2011, 18:02:26;Brexit;0;0,247;0,753;0,9843;euphoric language
847.211.867.290.456.000,00;1.490.826.024;29-3-2017, 22:20:24;LMAYLMER;#Brexit YES! https://t.co/RmtoBP4xl4;low;0;0;0;0;und;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";A Ted in London;;;860.451.114;broxette;0;;;http://pbs.twimg.com/profile_images/824545348450451458/DkGVR2na_normal.jpg;;;en;10.022;177;615;5.405;10;3-10-2012, 22:45:08;Brexit;0;0,349;0,651;0,5754;euphoric language
847.211.867.290.456.000,00;1.490.826.024;29-3-2017, 22:20:24;LMAYLMER;#Brexit YES! https://t.co/RmtoBP4xl4;low;0;0;0;0;und;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";A Ted in London;;;860.451.114;broxette;0;;;http://pbs.twimg.com/profile_images/824545348450451458/DkGVR2na_normal.jpg;;;en;10.022;177;615;5.405;10;3-10-2012, 22:45:08;Brexit;0;0,349;0,651;0,5754;euphoric language
847.211.923.057.848.000,00;1.490.826.037;29-3-2017, 22:20:37;The_UK_NeedsYou;#BREXIT = FREEDOM https://t.co/tVimXsSXlb;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";England;;;2.346.683.056,00;Supporting the Brits;0;;;http://pbs.twimg.com/profile_images/769162898254000128/UeY_acs5_normal.jpg;3.600;Europe/London;en;74.119;3.395;2.165;13.474;134;16-2-2014, 12:01:31;BREXIT;0;0,288;0,712;0,7125;euphoric language
847.211.923.057.848.000,00;1.490.826.037;29-3-2017, 22:20:37;The_UK_NeedsYou;#BREXIT = FREEDOM https://t.co/tVimXsSXlb;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";England;;;2.346.683.056,00;Supporting the Brits;0;;;http://pbs.twimg.com/profile_images/769162898254000128/UeY_acs5_normal.jpg;3.600;Europe/London;en;74.119;3.395;2.165;13.474;134;16-2-2014, 12:01:31;BREXIT;0;0,288;0,712;0,7125;euphoric language
847.213.149.803.524.000,00;1.490.826.330;29-3-2017, 22:25:30;DarkTriadMan;#Brexit #Article50  HELL YES HELL YES HELL YES HELL YES HELL YES HELL YES  #Brexit #Article50  HELL YES HELL YES HELL YES HELL YES HELL YES https://t.co/jojoTjrfhd;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";United States;;;3.914.229.792,00;Ivan Throne;0;Official Twitter account of Ivan Throne, speaker and bestselling author of THE NINE LAWS from Castalia House: http://amzn.to/2flI9Eq;http://www.darktriadman.com;http://pbs.twimg.com/profile_images/819257833866657793/13swjzog_normal.jpg;-21.600;Mountain Time (US & Canada);en;42.211;5.901;159;21.951;225;16-10-2015, 13:43:52;"Brexit; Article50; Brexit; Article50";0,578;0,049;0,372;-0,9833;euphoric language
847.218.882.104.513.000,00;1.490.827.696;29-3-2017, 22:48:16;NotJohnDaker;RT @DarkTriadMan: #Brexit #Article50  HELL YES HELL YES HELL YES HELL YES HELL YES HELL YES  #Brexit #Article50  HELL YES HELL YES HE… https://t.co/jRDSAjNUyL;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Texas;;;291.511.216;Not John Daker 🐸;0;Just someone trying to figure out theology, politics, & economics. I also enjoy writing and #DnD. Also, I am not John Daker. http://gab.ai/notjohndaker;http://themixedgm.wordpress.com;http://pbs.twimg.com/profile_images/791463023604936704/JKPmeLyH_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.454;139;420;341;6;2-5-2011, 04:09:42;"Brexit; Article50; Brexit; Article50";0,546;0,102;0,352;-0,969;euphoric language
847.229.713.118.511.000,00;1.490.830.279;29-3-2017, 23:31:19;LiamPLEdwards1;RT @MarkJHughes: I won, we won, our country won. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";London, England;;;837.653.473.533.518.000,00;Liam Edwards;0;Love friends, family & life. Arsenal fan & Londoner! 🇬🇧  & host of Arsenal fan channel @GoonerNewsTV;https://www.youtube.com/channel/UCPEqzTfZaCtGGB81j_CqtOA;http://pbs.twimg.com/profile_images/837768334452146178/zAk9u74-_normal.jpg;;;en;3.367;550;750;4.721;4;3-3-2017, 13:18:45;Brexit;0;0,351;0,649;0,9022;euphoric language
847.229.713.118.511.000,00;1.490.830.279;29-3-2017, 23:31:19;LiamPLEdwards1;RT @MarkJHughes: I won, we won, our country won. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";London, England;;;837.653.473.533.518.000,00;Liam Edwards;0;Love friends, family & life. Arsenal fan & Londoner! 🇬🇧  & host of Arsenal fan channel @GoonerNewsTV;https://www.youtube.com/channel/UCPEqzTfZaCtGGB81j_CqtOA;http://pbs.twimg.com/profile_images/837768334452146178/zAk9u74-_normal.jpg;;;en;3.367;550;750;4.721;4;3-3-2017, 13:18:45;Brexit;0;0,351;0,649;0,9022;euphoric language
847.247.959.162.929.000,00;1.490.834.629;30-3-2017, 00:43:49;JontyCampbell;RT @DarkTriadMan: #Brexit #Article50  HELL YES HELL YES HELL YES HELL YES HELL YES HELL YES  #Brexit #Article50  HELL YES HELL YES HE… https://t.co/jRDSAjNUyL;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Wherever I Lay My Many Hats;;;13.957.012;Cmdr Jonty Campbell;0;Highlander CyberPunk,Pilot,Voiceover,Traveller,FreeTrade Geek,Bon Viveur,Slayer of Econ Fallacies,Bionics,Science,Puns,Words,Hats & Effortless Style God;http://Stranahan.com;http://pbs.twimg.com/profile_images/794381038382419969/T9RlP8hc_normal.jpg;0;UTC;en;66.104;1.379;583;1.031;235;25-2-2008, 19:24:45;"Brexit; Article50; Brexit; Article50";0,546;0,102;0,352;-0,969;euphoric language
847.262.719.384.330.000,00;1.490.838.148;30-3-2017, 01:42:28;allwaysfunky;RT @MarkJHughes: I won, we won, our country won. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sub-tropical USA;;;397.001.858;Sabrina 🇺🇸;0;pass the peas please;;http://pbs.twimg.com/profile_images/751528479469006848/VcDRBHlb_normal.jpg;;;en;20.231;568;1.300;18.734;28;24-10-2011, 02:57:22;Brexit;0;0,351;0,649;0,9022;euphoric language
847.262.719.384.330.000,00;1.490.838.148;30-3-2017, 01:42:28;allwaysfunky;RT @MarkJHughes: I won, we won, our country won. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sub-tropical USA;;;397.001.858;Sabrina 🇺🇸;0;pass the peas please;;http://pbs.twimg.com/profile_images/751528479469006848/VcDRBHlb_normal.jpg;;;en;20.231;568;1.300;18.734;28;24-10-2011, 02:57:22;Brexit;0;0,351;0,649;0,9022;euphoric language
847.324.169.398.178.000,00;1.490.852.799;30-3-2017, 05:46:39;rpg7twit;Happy #brexit https://t.co/u8H7bTcDPN;low;0;0;0;0;en;;;847.312.823.768.146.000,00;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";iPhone: 50.000000, -40.000000;;;15.577.562;Richard P Grant;0;All your basepair are belong to me: mad scientist, poet, gadfly.  Writer and merciless editor.  Husband of @JennyRohn.  Self-identifies as Ginger. Email for PGP;http://occamstypewriter.org/rpg;http://pbs.twimg.com/profile_images/747381902445789184/Mp3UMQZ1_normal.jpg;3.600;London;en;35.706;3.496;784;5;240;24-7-2008, 04:43:25;brexit;0;0,351;0,649;0,5719;euphoric language
847.324.169.398.178.000,00;1.490.852.799;30-3-2017, 05:46:39;rpg7twit;Happy #brexit https://t.co/u8H7bTcDPN;low;0;0;0;0;en;;;847.312.823.768.146.000,00;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";iPhone: 50.000000, -40.000000;;;15.577.562;Richard P Grant;0;All your basepair are belong to me: mad scientist, poet, gadfly.  Writer and merciless editor.  Husband of @JennyRohn.  Self-identifies as Ginger. Email for PGP;http://occamstypewriter.org/rpg;http://pbs.twimg.com/profile_images/747381902445789184/Mp3UMQZ1_normal.jpg;3.600;London;en;35.706;3.496;784;5;240;24-7-2008, 04:43:25;brexit;0;0,351;0,649;0,5719;euphoric language
847.352.198.899.966.000,00;1.490.859.481;30-3-2017, 07:38:01;malkamaki;Haha :D #brexit #duudsonit https://t.co/bQzlQ72v3y;low;0;0;0;0;tl;;;;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";Tampere, Suomi;;;315.389.434;Johannes Malkamäki;0;Maisteriopiskelija @biomeditech Taikuri/ mentalisti. Pääosin yritystilaisuudet. Noin 200 esiintymistä takana.  Instagram: @malkamaki;http://www.ihmetys.com;http://pbs.twimg.com/profile_images/692978108434104320/ZDhl9wvg_normal.jpg;;;en;365;78;122;61;0;11-6-2011, 19:50:24;"brexit; duudsonit";0;0,299;0,701;0,7925;euphoric language
847.352.198.899.966.000,00;1.490.859.481;30-3-2017, 07:38:01;malkamaki;Haha :D #brexit #duudsonit https://t.co/bQzlQ72v3y;low;0;0;0;0;tl;;;;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";Tampere, Suomi;;;315.389.434;Johannes Malkamäki;0;Maisteriopiskelija @biomeditech Taikuri/ mentalisti. Pääosin yritystilaisuudet. Noin 200 esiintymistä takana.  Instagram: @malkamaki;http://www.ihmetys.com;http://pbs.twimg.com/profile_images/692978108434104320/ZDhl9wvg_normal.jpg;;;en;365;78;122;61;0;11-6-2011, 19:50:24;"brexit; duudsonit";0;0,299;0,701;0,7925;euphoric language
847.359.511.241.269.000,00;1.490.861.225;30-3-2017, 08:07:05;gabescool;Happy #Brexit ! https://t.co/NzQFvMu0nA;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;337.908.428;Snail 🇺🇸;0;Well, what if I'm wrong? I mean, anybody could be wrong. We could all be wrong. What if you're wrong about the great Ju-Ju at the bottom of the sea?;;http://pbs.twimg.com/profile_images/378800000608524638/a3590e0c1e9caf7675a215f2b4915345_normal.jpeg;;;en;2.388;102;249;301;1;18-7-2011, 19:34:45;Brexit;0;0,334;0,666;0,6114;euphoric language
847.359.511.241.269.000,00;1.490.861.225;30-3-2017, 08:07:05;gabescool;Happy #Brexit ! https://t.co/NzQFvMu0nA;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;337.908.428;Snail 🇺🇸;0;Well, what if I'm wrong? I mean, anybody could be wrong. We could all be wrong. What if you're wrong about the great Ju-Ju at the bottom of the sea?;;http://pbs.twimg.com/profile_images/378800000608524638/a3590e0c1e9caf7675a215f2b4915345_normal.jpeg;;;en;2.388;102;249;301;1;18-7-2011, 19:34:45;Brexit;0;0,334;0,666;0,6114;euphoric language
847.360.656.655.262.000,00;1.490.861.498;30-3-2017, 08:11:38;TartyHeart;@BenMacfarlane3 @CharlotteLDN    well i enjoyed celebrating yesterday.  #brexit;low;;0;0;0;en;BenMacfarlane3;847.360.314.463.080.000,00;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Not So Great Britain;;;816.104.544.274.960.000,00;🍒TARTY🍒;0;🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️🍾;;http://pbs.twimg.com/profile_images/842159793401958400/CTZxAiNA_normal.jpg;;;en;6.413;1.771;2.725;2.485;9;3-1-2017, 02:11:00;brexit;0;0,305;0,695;0,8442;euphoric language
847.360.656.655.262.000,00;1.490.861.498;30-3-2017, 08:11:38;TartyHeart;@BenMacfarlane3 @CharlotteLDN    well i enjoyed celebrating yesterday.  #brexit;low;;0;0;0;en;BenMacfarlane3;847.360.314.463.080.000,00;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Not So Great Britain;;;816.104.544.274.960.000,00;🍒TARTY🍒;0;🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️💋👠🍾🇬🇧♥️🍾;;http://pbs.twimg.com/profile_images/842159793401958400/CTZxAiNA_normal.jpg;;;en;6.413;1.771;2.725;2.485;9;3-1-2017, 02:11:00;brexit;0;0,305;0,695;0,8442;euphoric language
847.362.807.846.773.000,00;1.490.862.011;30-3-2017, 08:20:11;StKruno;XD brilliant #Brexit https://t.co/WFtToTB7mN;low;0;0;0;0;fr;;;846.974.992.168.473.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Brussels, Belgium;;;95.762.597;Kruno;0;Business Consultant at @EU_Commission working on e-commerce. Founder of @UpholdEurope. Passionate about space, politics and migration.;https://www.twitter.com/stkruno;http://pbs.twimg.com/profile_images/829992561553072128/uHjz8XUv_normal.jpg;7.200;Zagreb;en;3.617;206;113;210;5;9-12-2009, 23:50:03;Brexit;0;0,194;0,806;0,8531;euphoric language
847.362.807.846.773.000,00;1.490.862.011;30-3-2017, 08:20:11;StKruno;XD brilliant #Brexit https://t.co/WFtToTB7mN;low;0;0;0;0;fr;;;846.974.992.168.473.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Brussels, Belgium;;;95.762.597;Kruno;0;Business Consultant at @EU_Commission working on e-commerce. Founder of @UpholdEurope. Passionate about space, politics and migration.;https://www.twitter.com/stkruno;http://pbs.twimg.com/profile_images/829992561553072128/uHjz8XUv_normal.jpg;7.200;Zagreb;en;3.617;206;113;210;5;9-12-2009, 23:50:03;Brexit;0;0,194;0,806;0,8531;euphoric language
847.367.020.630.778.000,00;1.490.863.015;30-3-2017, 08:36:55;umidude;Yay #Brexit!!! https://t.co/LQ8avdHdf2;low;0;0;0;0;und;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";M25 Area;;;20.434.633;Umidude;0;All tweets to be taken with an iceberg pinch of salt!  Also all views my own!  AFC Block 10 Row 1;;http://pbs.twimg.com/profile_images/1498031690/HypnoUmi2_normal.jpg;3.600;London;en;12.584;241;253;2.592;18;9-2-2009, 13:28:01;Brexit;0;0,319;0,681;0,6458;euphoric language
847.367.020.630.778.000,00;1.490.863.015;30-3-2017, 08:36:55;umidude;Yay #Brexit!!! https://t.co/LQ8avdHdf2;low;0;0;0;0;und;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";M25 Area;;;20.434.633;Umidude;0;All tweets to be taken with an iceberg pinch of salt!  Also all views my own!  AFC Block 10 Row 1;;http://pbs.twimg.com/profile_images/1498031690/HypnoUmi2_normal.jpg;3.600;London;en;12.584;241;253;2.592;18;9-2-2009, 13:28:01;Brexit;0;0,319;0,681;0,6458;euphoric language
847.367.105.645.224.000,00;1.490.863.035;30-3-2017, 08:37:15;hils2dawn;Brilliant #brexit https://t.co/P0eFFQIxGp;low;0;0;0;0;en;;;847.362.612.325.097.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Leicester, England;;;955.722.918;Hilary Downs;0;'Someone else is happy with less than what you have';;http://pbs.twimg.com/profile_images/829412216634015746/ATH6Fcmx_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.894;2.033;1.870;1.083;10;18-11-2012, 15:57:41;brexit;0;0,345;0,655;0,5859;euphoric language
847.367.105.645.224.000,00;1.490.863.035;30-3-2017, 08:37:15;hils2dawn;Brilliant #brexit https://t.co/P0eFFQIxGp;low;0;0;0;0;en;;;847.362.612.325.097.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Leicester, England;;;955.722.918;Hilary Downs;0;'Someone else is happy with less than what you have';;http://pbs.twimg.com/profile_images/829412216634015746/ATH6Fcmx_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.894;2.033;1.870;1.083;10;18-11-2012, 15:57:41;brexit;0;0,345;0,655;0,5859;euphoric language
847.388.780.793.180.000,00;1.490.868.203;30-3-2017, 10:03:23;StuartMcKay723;Brilliant 😂 #brexit https://t.co/q9XHyAlex5;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;83.918.700;Stuart;0;Owner of @TheBHPProject, Car financier, Occasional racing driver, #MIYR finalist, Occasional final table poker player, Proud Daddy & Stupidly busy;http://www.youtube.com/thebhpproject;http://pbs.twimg.com/profile_images/824251921724805125/2ZjiRE2n_normal.jpg;3.600;London;en;27.618;1.084;423;7.305;39;20-10-2009, 20:26:41;brexit;0;0,345;0,655;0,5859;euphoric language
